"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US95814","ZCTA5 95814","7154","612","9.7","2.6","14.4","5.1","7.2","2.0","7.0","2.8","8.0","2.5","12.6","2.6","11.4","4.0","15.2","2.9","6.0","2.0","8.7","2.8","58284","11872","83547","9271","23.2","(X)","(X)","(X)","(X)","(X)","1161","245","4.0","3.5","0.3","0.6","3.7","2.7","1.1","1.4","6.1","4.1","8.6","4.2","10.9","6.1","24.6","7.1","9.8","5.6","30.7","10.8","137863","18659","154646","20749","(X)","(X)","30.4","(X)","(X)","(X)","841","211","3.8","4.0","0.0","4.9","5.1","3.7","1.2","1.8","1.4","2.6","5.2","4.0","5.6","4.3","24.1","9.2","13.6","7.8","40.0","13.6","156917","38481","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5993","626","10.8","3.1","17.1","5.9","7.9","2.4","8.1","3.3","8.5","2.8","13.2","2.9","11.4","4.6","13.3","3.1","5.2","2.1","4.4","1.6","45576","10641","69303","8470","(X)","(X)","(X)","(X)","21.4","(X)",
"860Z200US95815","ZCTA5 95815","9668","624","5.7","2.5","6.3","2.2","8.6","2.8","9.1","2.9","11.7","2.9","20.1","3.7","11.8","2.5","15.4","2.9","4.6","1.5","6.7","2.9","60097","3345","80822","8823","44.9","(X)","(X)","(X)","(X)","(X)","5703","471","3.5","1.8","2.8","2.0","7.6","3.1","9.0","4.1","13.7","5.2","17.1","4.2","17.1","4.5","16.9","3.6","6.9","2.5","5.4","3.3","68326","11339","87610","11451","(X)","(X)","49.0","(X)","(X)","(X)","3105","415","1.0","1.0","0.3","0.5","6.2","3.7","7.8","3.6","10.5","3.9","14.8","4.6","19.3","6.1","21.6","5.1","10.1","4.4","8.3","5.7","85683","8521","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3965","487","10.7","5.5","13.8","4.8","10.7","4.3","9.4","3.8","9.2","4.0","21.2","6.7","8.5","3.4","7.3","2.8","0.8","0.6","8.5","5.3","41376","12097","64129","13538","(X)","(X)","(X)","(X)","34.9","(X)",
"860Z200US95816","ZCTA5 95816","11109","583","3.6","1.4","3.2","1.1","6.2","2.7","5.1","1.6","10.1","2.5","13.7","2.7","11.8","2.6","18.1","3.1","10.9","2.8","17.4","2.9","90839","7728","126530","8915","23.5","(X)","(X)","(X)","(X)","(X)","3286","462","1.2","1.1","1.9","1.8","0.9","1.5","1.8","1.8","6.0","5.8","3.5","3.4","6.4","3.1","19.8","5.5","18.2","6.9","40.4","7.9","165761","23002","207605","22635","(X)","(X)","23.4","(X)","(X)","(X)","2727","386","0.6","0.9","0.5","0.8","0.0","1.5","1.8","2.1","2.6","2.1","4.0","4.1","6.3","3.5","19.6","5.9","18.4","7.9","46.4","8.8","177440","47915","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7823","542","4.7","1.9","4.1","1.4","8.5","3.7","6.6","2.5","11.7","3.0","17.9","3.7","13.7","3.1","17.7","3.8","7.5","2.3","7.7","2.5","70552","7263","91213","8162","(X)","(X)","(X)","(X)","23.6","(X)",
"860Z200US95817","ZCTA5 95817","6754","533","6.3","2.0","11.4","4.1","5.7","2.5","9.2","4.6","6.2","2.2","17.5","4.0","9.9","3.2","13.0","3.6","9.3","2.6","11.5","3.2","64212","8669","98651","16587","34.9","(X)","(X)","(X)","(X)","(X)","2588","329","3.6","2.7","4.9","3.9","2.0","2.5","8.8","4.7","8.0","4.0","14.1","5.0","8.1","3.5","14.4","5.2","15.8","5.8","20.4","5.8","103333","20239","141370","37099","(X)","(X)","38.9","(X)","(X)","(X)","1720","265","3.1","2.3","2.5","3.1","1.0","1.2","9.7","6.2","2.9","2.7","9.1","5.1","8.0","4.4","16.2","6.9","21.7","7.9","25.8","6.9","141667","37736","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4166","542","8.9","3.1","15.4","6.3","8.0","3.7","9.5","6.7","6.2","2.6","20.0","5.9","10.1","4.8","10.5","4.0","5.3","2.6","6.0","2.7","51071","11517","69914","10108","(X)","(X)","(X)","(X)","31.9","(X)",
"860Z200US95818","ZCTA5 95818","10916","548","3.6","1.1","2.3","1.0","4.5","1.5","3.2","1.1","10.0","2.3","11.6","2.4","8.6","1.8","17.3","2.4","14.8","2.9","24.2","2.9","118196","12605","149745","9989","25.9","(X)","(X)","(X)","(X)","(X)","5403","441","1.2","1.0","1.0","0.7","2.1","1.8","1.4","0.8","7.1","3.3","7.0","2.9","6.4","2.4","18.3","3.4","17.8","5.0","37.9","4.1","165843","19272","199915","15575","(X)","(X)","28.8","(X)","(X)","(X)","4200","440","0.8","0.9","0.5","0.8","0.4","0.6","1.7","1.0","2.6","1.3","5.8","2.5","5.2","2.2","16.3","4.1","21.1","6.1","45.7","4.4","191888","5878","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5513","447","6.3","2.1","3.6","1.9","6.8","2.8","4.6","1.9","12.9","3.4","16.3","3.9","11.1","3.0","17.2","4.1","11.4","2.9","9.8","3.9","73599","10467","98103","8733","(X)","(X)","(X)","(X)","22.2","(X)",
"860Z200US95819","ZCTA5 95819","8417","554","3.4","1.4","0.5","0.5","2.6","1.2","1.4","0.7","4.0","1.3","11.5","3.1","11.2","2.9","19.9","3.0","14.1","2.7","31.2","4.4","136306","13774","177110","11832","28.7","(X)","(X)","(X)","(X)","(X)","4532","426","2.4","1.6","0.6","0.8","0.6","0.6","0.3","0.5","2.9","1.5","5.1","1.9","6.1","2.2","17.5","4.0","17.8","4.1","46.6","5.7","194133","10626","230668","16561","(X)","(X)","31.8","(X)","(X)","(X)","3957","429","1.4","1.1","0.0","1.1","0.4","0.6","0.0","1.1","2.3","1.5","4.1","1.5","4.3","1.8","16.8","4.2","18.7","4.5","51.9","6.1","205521","17105","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3885","477","4.9","2.4","0.7","0.6","5.1","2.5","2.8","1.6","5.3","2.2","19.8","6.3","17.2","5.2","23.0","4.6","9.0","3.1","12.1","3.1","90329","13664","111597","8742","(X)","(X)","(X)","(X)","25.0","(X)",
"860Z200US95820","ZCTA5 95820","13511","687","4.8","1.5","2.1","0.8","5.6","1.5","5.7","1.8","10.5","2.8","18.9","3.4","15.2","2.5","17.1","2.3","10.5","2.1","9.6","1.7","78436","3591","98720","4699","39.4","(X)","(X)","(X)","(X)","(X)","7791","496","4.3","1.7","2.1","1.3","4.4","1.7","7.3","2.7","9.6","2.6","15.6","3.6","16.1","2.7","19.7","3.1","10.2","2.6","10.7","2.5","84271","4022","103414","6749","(X)","(X)","43.5","(X)","(X)","(X)","4622","317","2.4","2.3","0.2","0.3","4.0","1.9","7.4","3.3","4.9","2.0","12.5","3.2","19.3","3.6","18.7","3.9","14.2","3.5","16.4","4.0","98380","10290","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5720","555","7.0","2.5","2.8","1.4","7.2","2.6","4.6","1.9","13.3","5.5","22.6","6.0","13.2","4.1","14.3","3.2","9.4","3.6","5.7","2.4","69471","3727","83863","6909","(X)","(X)","(X)","(X)","32.6","(X)",
"860Z200US95821","ZCTA5 95821","15500","765","6.6","1.9","4.0","1.3","9.0","2.3","6.8","2.1","14.1","2.9","14.0","2.4","10.8","2.3","15.3","2.2","9.1","1.9","10.3","2.0","64963","5667","95856","6129","38.0","(X)","(X)","(X)","(X)","(X)","9478","551","5.1","2.4","3.1","1.8","5.1","2.0","4.7","2.0","10.0","2.9","13.3","2.7","13.8","3.2","18.2","3.4","11.9","2.8","14.8","3.2","90893","8957","117584","8666","(X)","(X)","40.3","(X)","(X)","(X)","6313","554","3.5","2.2","1.5","1.2","3.4","1.7","4.7","2.6","8.7","3.6","12.3","3.7","11.3","3.8","20.9","4.2","15.3","4.0","18.2","4.0","109461","8201","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6022","659","9.9","3.2","6.2","2.4","13.9","4.9","11.0","4.3","20.8","5.4","14.4","3.6","8.6","3.3","8.3","2.1","5.2","2.6","1.6","1.0","40348","4489","57176","6310","(X)","(X)","(X)","(X)","30.5","(X)",
"860Z200US95822","ZCTA5 95822","16695","621","4.3","1.2","4.6","1.4","3.7","1.2","5.9","1.7","9.0","1.5","15.3","2.6","13.9","1.9","21.5","2.2","10.3","2.0","11.5","1.7","86801","5451","106276","4931","37.9","(X)","(X)","(X)","(X)","(X)","10610","563","2.5","1.5","1.8","0.8","2.7","1.2","4.5","1.6","8.7","1.8","15.3","3.2","12.4","2.8","23.7","2.8","12.6","2.8","15.8","2.4","103843","6184","122459","6831","(X)","(X)","41.8","(X)","(X)","(X)","6783","493","0.7","0.6","1.4","1.0","2.1","1.2","3.5","1.9","5.0","2.1","13.9","3.8","12.9","3.4","24.5","3.2","16.5","3.7","19.4","3.0","117438","8198","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6085","503","8.0","2.2","10.0","3.5","5.8","2.1","9.5","4.4","12.2","3.2","15.2","3.6","14.5","3.6","17.2","4.1","4.6","2.0","3.0","1.3","59132","11529","70353","5930","(X)","(X)","(X)","(X)","30.1","(X)",
"860Z200US95823","ZCTA5 95823","24323","737","6.8","1.5","3.5","0.9","9.3","1.9","6.0","1.5","13.6","2.1","16.5","1.9","13.0","1.9","18.5","2.2","7.2","1.2","5.5","1.1","66895","4047","83583","4703","46.6","(X)","(X)","(X)","(X)","(X)","18550","746","5.9","1.4","1.8","0.8","10.0","2.5","5.7","1.6","12.6","2.2","16.6","2.2","12.8","2.4","20.7","2.5","7.6","1.4","6.3","1.5","71287","5136","85743","3848","(X)","(X)","48.3","(X)","(X)","(X)","10180","674","2.2","0.9","0.6","0.4","8.5","2.7","5.2","1.9","10.9","2.7","17.5","2.9","13.7","2.9","22.1","3.3","10.2","2.2","9.1","2.2","84213","7582","99966","5591","(X)","(X)","(X)","(X)","(X)","(X)","5773","522","13.6","3.6","9.6","3.1","8.3","2.4","9.2","3.9","20.9","4.6","16.6","3.7","8.2","2.5","9.3","3.6","2.3","1.4","2.0","1.3","41319","4012","62228","16550","(X)","(X)","(X)","(X)","35.4","(X)",
"860Z200US95824","ZCTA5 95824","9245","414","6.9","1.9","5.5","2.3","11.3","2.6","9.0","2.4","13.0","2.9","15.7","2.8","14.8","2.9","12.6","2.5","5.6","1.8","5.6","1.8","56477","4344","73648","4682","47.6","(X)","(X)","(X)","(X)","(X)","6876","503","7.6","2.5","2.9","1.6","8.8","2.9","9.1","2.9","15.2","3.8","16.8","3.1","15.6","3.5","12.0","2.7","6.5","2.3","5.5","2.0","56910","4901","75733","6107","(X)","(X)","47.7","(X)","(X)","(X)","3358","390","3.4","1.9","2.2","1.8","7.1","2.5","4.7","2.5","13.0","5.0","21.8","5.1","17.4","5.1","14.2","4.3","9.6","3.8","6.5","2.8","72798","11867","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2369","346","10.9","4.8","12.2","5.6","16.2","6.0","9.6","4.0","13.7","5.6","13.3","5.4","9.5","4.1","10.6","4.4","1.3","1.3","2.7","2.3","35425","5877","50875","6358","(X)","(X)","(X)","(X)","39.3","(X)",
"860Z200US95825","ZCTA5 95825","15717","591","9.0","1.9","5.2","1.8","5.2","1.5","10.3","2.2","10.3","2.3","16.6","2.5","16.3","2.6","16.0","2.8","5.7","1.3","5.6","1.6","64602","5914","78112","4601","38.6","(X)","(X)","(X)","(X)","(X)","7165","605","6.3","2.9","5.0","2.1","2.6","2.1","13.4","3.0","9.2","3.7","19.4","4.5","14.8","2.7","17.8","4.5","5.3","2.1","6.3","2.6","66686","7358","82448","7104","(X)","(X)","44.6","(X)","(X)","(X)","4027","480","5.2","4.1","2.4","1.8","0.8","1.2","10.6","3.6","4.3","2.0","18.5","5.5","18.7","4.1","21.5","5.5","8.2","3.6","9.8","4.4","85950","6883","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8552","613","11.4","2.7","6.8","2.7","8.4","2.6","8.2","2.9","11.7","2.8","15.8","3.4","15.4","3.7","12.7","2.8","5.0","1.5","4.5","1.9","54233","6030","69699","6083","(X)","(X)","(X)","(X)","32.5","(X)",
"860Z200US95826","ZCTA5 95826","15877","674","6.5","1.6","2.8","1.0","5.9","2.6","5.5","1.2","7.4","1.5","17.6","2.3","14.1","2.2","22.6","2.8","8.1","1.5","9.5","1.9","82127","10069","97829","5763","38.3","(X)","(X)","(X)","(X)","(X)","9255","486","4.7","1.9","3.1","1.6","2.3","0.9","5.9","1.8","4.8","1.4","15.2","2.9","15.6","2.9","25.6","3.6","10.7","2.2","12.2","2.5","97863","5105","108712","5532","(X)","(X)","39.4","(X)","(X)","(X)","5890","506","4.3","2.3","1.5","1.3","1.9","1.2","3.5","2.0","3.9","1.5","14.1","3.4","13.5","3.5","28.3","4.4","12.3","2.6","16.6","3.3","110063","7426","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6622","706","9.7","3.2","2.5","1.0","11.1","5.8","6.2","2.2","11.1","2.8","21.4","3.9","13.0","3.2","17.1","3.5","3.9","1.6","3.9","1.8","59432","7653","76161","8617","(X)","(X)","(X)","(X)","33.9","(X)",
"860Z200US95827","ZCTA5 95827","7542","396","5.0","2.3","3.0","1.4","4.2","1.4","7.9","2.4","8.5","2.0","12.6","2.6","17.2","3.1","21.2","3.2","11.0","2.4","9.4","2.4","85841","3925","99131","5406","45.8","(X)","(X)","(X)","(X)","(X)","5045","423","4.4","2.6","1.8","1.5","1.6","0.9","7.5","3.0","6.5","2.1","13.6","3.9","15.5","3.4","23.7","4.7","13.7","3.1","11.7","3.4","96828","10522","110612","7141","(X)","(X)","49.0","(X)","(X)","(X)","3535","401","1.7","1.8","2.1","2.0","1.2","0.9","6.1","2.6","4.9","2.6","11.5","4.6","15.3","3.7","25.1","5.7","16.5","4.1","15.6","5.0","113787","13032","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2497","262","7.0","3.8","5.1","2.8","9.9","3.9","10.3","4.9","13.4","4.2","12.5","4.3","19.0","6.4","15.3","4.4","4.3","3.2","3.0","2.1","60162","12423","68232","6923","(X)","(X)","(X)","(X)","36.8","(X)",
"860Z200US95828","ZCTA5 95828","17912","688","3.3","1.0","3.0","1.5","7.6","1.6","5.9","1.2","11.8","2.0","14.1","1.7","15.5","2.2","20.7","2.7","11.5","1.9","6.6","1.5","81778","3141","95307","4764","46.9","(X)","(X)","(X)","(X)","(X)","13790","687","2.6","1.0","3.1","1.9","6.0","1.5","5.0","1.3","9.9","2.0","15.1","2.1","16.7","2.7","21.3","3.2","13.1","2.4","7.2","1.7","85590","5426","101195","5420","(X)","(X)","48.1","(X)","(X)","(X)","8276","571","1.9","1.3","1.2","0.8","4.4","1.9","5.6","1.7","7.5","2.3","11.9","2.7","15.3","2.9","26.7","4.1","16.8","3.4","8.5","2.3","102053","4396","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4122","458","7.3","2.9","4.1","2.4","14.5","4.7","10.0","3.0","19.5","5.4","13.7","3.5","12.5","4.6","13.4","3.7","2.8","2.0","2.1","2.4","45984","4669","61120","7858","(X)","(X)","(X)","(X)","38.4","(X)",
"860Z200US95829","ZCTA5 95829","9397","451","2.9","1.4","1.5","1.0","4.2","1.7","4.5","1.9","5.3","2.0","12.8","2.5","13.9","2.7","23.4","3.1","11.9","2.3","19.6","2.8","105395","8107","135128","7270","37.8","(X)","(X)","(X)","(X)","(X)","7810","509","2.6","1.5","0.8","0.7","3.5","1.7","3.2","1.4","4.8","2.3","12.1","2.7","14.5","3.2","25.5","3.5","12.4","3.0","20.4","3.1","112786","10032","141161","8387","(X)","(X)","39.3","(X)","(X)","(X)","5790","477","1.3","1.3","0.9","0.8","1.0","0.8","3.7","1.7","2.9","1.5","9.7","3.1","15.0","4.0","25.6","3.8","13.3","3.5","26.6","4.3","128670","11370","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1587","293","7.4","4.3","4.1","4.6","8.4","5.0","11.2","7.8","8.9","5.9","18.7","8.7","10.3","3.9","14.3","6.0","10.3","5.1","6.6","4.1","69010","12922","83022","12660","(X)","(X)","(X)","(X)","29.1","(X)",
"860Z200US95830","ZCTA5 95830","188","62","0.0","20.1","0.0","20.1","0.0","20.1","4.3","7.3","21.3","25.1","6.4","10.3","12.2","11.8","10.6","10.9","14.4","12.2","30.9","20.8","135938","102257","164007","57294","63.3","(X)","(X)","(X)","(X)","(X)","162","62","0.0","22.8","0.0","22.8","0.0","22.8","4.9","8.3","24.7","28.3","0.0","22.8","14.2","13.7","12.3","12.8","11.1","11.7","32.7","24.9","135625","119318","162581","68206","(X)","(X)","73.5","(X)","(X)","(X)","94","39","0.0","34.5","0.0","34.5","0.0","34.5","8.5","13.7","0.0","34.5","0.0","34.5","9.6","15.7","21.3","21.5","19.1","17.9","41.5","29.0","177083","76505","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26","23","0.0","66.5","0.0","66.5","0.0","66.5","0.0","66.5","0.0","66.5","46.2","53.8","0.0","66.5","0.0","66.5","34.6","49.2","19.2","40.2","-","**","172888","156417","(X)","(X)","(X)","(X)","0.0","(X)",
"860Z200US95831","ZCTA5 95831","19059","806","4.0","1.4","3.1","1.3","3.9","1.2","2.8","1.0","7.0","1.6","15.5","2.6","13.5","2.4","16.8","1.9","13.9","1.6","19.6","2.1","100751","5199","127785","4681","29.2","(X)","(X)","(X)","(X)","(X)","11415","674","1.6","0.8","2.3","1.4","2.6","1.4","3.4","1.5","6.2","2.1","11.2","2.8","9.1","2.3","18.2","2.1","15.8","2.4","29.6","3.5","138788","9561","153905","7672","(X)","(X)","32.7","(X)","(X)","(X)","7950","538","0.7","0.6","1.0","0.7","0.9","0.7","1.5","0.9","3.0","1.5","8.0","2.4","7.0","1.7","18.3","2.5","20.3","3.1","39.4","4.2","166620","14665","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7644","638","8.1","3.3","4.2","2.6","6.8","2.4","2.5","1.1","9.1","2.4","22.1","4.4","17.6","4.2","16.0","3.4","9.9","2.0","3.6","1.6","72196","4468","84870","7354","(X)","(X)","(X)","(X)","22.2","(X)",
"860Z200US95832","ZCTA5 95832","3280","430","5.5","4.2","5.2","3.6","2.0","1.8","1.5","1.5","12.0","5.0","21.5","7.9","11.5","4.2","24.8","7.8","10.6","4.7","5.3","3.4","82318","22083","92494","8700","53.8","(X)","(X)","(X)","(X)","(X)","2751","362","4.5","4.5","5.1","4.0","0.8","1.4","2.2","1.8","15.0","6.9","19.1","7.2","10.0","3.9","28.5","8.9","8.9","4.9","5.8","3.9","92816","27688","93719","9247","(X)","(X)","54.0","(X)","(X)","(X)","1505","272","0.7","1.1","1.1","1.8","0.1","2.0","2.7","3.1","17.3","8.5","12.0","6.5","12.4","6.8","30.6","10.8","13.9","8.4","9.3","6.3","107962","18578","N","N","(X)","(X)","(X)","(X)","(X)","(X)","529","256","10.8","12.6","9.1","11.5","10.2","8.4","0.0","7.7","2.8","3.5","39.1","29.9","9.5","10.6","9.8","10.7","5.9","6.5","2.8","5.4","70505","10306","66753","16132","(X)","(X)","(X)","(X)","52.7","(X)",
"860Z200US95833","ZCTA5 95833","15712","650","3.8","1.2","2.1","1.0","5.3","1.8","3.9","1.2","7.4","1.7","15.3","2.5","13.3","2.1","20.5","2.6","15.8","2.7","12.5","2.4","97792","5609","115848","6647","34.8","(X)","(X)","(X)","(X)","(X)","9937","565","2.3","1.3","2.1","1.1","1.9","0.9","2.7","1.2","8.6","2.2","15.3","3.7","12.2","2.9","20.1","2.9","20.0","3.5","14.8","3.4","115042","14136","129811","9146","(X)","(X)","37.9","(X)","(X)","(X)","6675","606","1.5","1.2","0.7","0.7","2.0","1.3","2.3","1.3","6.6","2.5","10.3","3.0","11.8","4.0","19.3","3.5","26.0","4.4","19.5","4.7","134523","15598","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5775","547","6.5","2.7","3.9","2.3","10.3","4.7","6.2","2.5","7.0","2.3","18.9","4.7","15.2","3.4","18.1","4.3","6.8","3.4","7.0","2.6","72417","11103","85332","8975","(X)","(X)","(X)","(X)","27.5","(X)",
"860Z200US95834","ZCTA5 95834","13070","706","3.2","1.0","2.2","1.2","6.5","2.1","3.6","1.3","8.5","2.0","12.8","2.9","12.2","2.9","23.8","3.7","10.4","1.9","16.8","3.1","101260","7486","122320","7930","37.5","(X)","(X)","(X)","(X)","(X)","8649","670","0.9","0.7","2.2","1.5","5.0","2.5","4.9","2.0","10.4","3.3","11.4","2.9","11.1","3.4","24.0","5.1","11.7","2.6","18.4","4.6","110181","10993","129216","10655","(X)","(X)","41.4","(X)","(X)","(X)","6284","540","1.1","0.9","1.8","1.6","4.7","3.1","2.9","1.6","5.0","2.1","9.4","2.9","10.6","3.4","27.0","6.3","13.6","3.2","23.8","6.1","125087","8639","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4421","509","7.5","2.7","2.2","1.7","9.4","4.3","3.1","1.6","6.9","3.4","19.0","5.9","14.1","4.8","20.9","5.0","6.7","3.3","10.1","4.9","77342","12867","97327","12575","(X)","(X)","(X)","(X)","28.3","(X)",
"860Z200US95835","ZCTA5 95835","15071","682","2.2","0.8","2.0","1.0","2.3","1.2","2.8","1.2","4.7","1.8","12.6","2.5","14.4","2.5","26.4","3.0","12.0","2.2","20.7","2.5","114468","3414","138516","6105","30.4","(X)","(X)","(X)","(X)","(X)","10854","585","0.7","0.5","1.3","0.9","2.0","1.3","3.1","1.5","6.0","2.3","10.2","2.8","13.2","2.8","24.4","3.3","14.0","2.8","25.2","3.2","121513","4924","150234","7717","(X)","(X)","33.4","(X)","(X)","(X)","7971","608","0.2","0.3","1.1","0.8","1.6","1.3","3.6","2.0","4.4","2.5","9.1","3.0","12.4","3.1","19.8","3.9","16.8","3.8","31.1","3.9","143009","12482","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4217","495","6.0","2.6","3.6","2.7","4.1","3.1","2.8","2.0","6.3","3.3","20.6","6.1","17.2","4.4","25.1","5.7","6.7","2.6","7.7","3.3","84284","8701","99328","10080","(X)","(X)","(X)","(X)","21.2","(X)",
"860Z200US95837","ZCTA5 95837","128","59","1.6","2.4","0.0","27.6","0.0","27.6","0.0","27.6","7.0","8.8","0.0","27.6","14.1","10.7","7.8","12.1","28.9","18.6","40.6","21.3","193500","60102","228407","59060","53.1","(X)","(X)","(X)","(X)","(X)","115","57","0.0","30.0","0.0","30.0","0.0","30.0","0.0","30.0","7.8","10.2","7.8","12.3","7.8","7.3","0.0","30.0","32.2","20.4","44.3","21.3","194188","74850","236810","61207","(X)","(X)","41.7","(X)","(X)","(X)","81","49","0.0","37.7","0.0","37.7","0.0","37.7","0.0","37.7","0.0","37.7","0.0","37.7","4.9","6.8","0.0","37.7","32.1","28.5","63.0","27.8","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13","17","15.4","29.5","0.0","94.1","0.0","94.1","0.0","94.1","0.0","94.1","0.0","94.1","0.0","94.1","76.9","56.0","0.0","94.1","7.7","38.7","128625","802","121685","57660","(X)","(X)","(X)","(X)","84.6","(X)",
"860Z200US95838","ZCTA5 95838","12016","558","5.6","1.7","5.5","2.6","10.8","2.4","4.9","1.7","9.2","2.1","18.9","3.3","13.5","2.8","17.9","3.0","8.4","2.1","5.3","1.6","68349","3502","83158","5514","49.3","(X)","(X)","(X)","(X)","(X)","8942","585","3.4","1.4","5.1","3.4","8.3","2.6","6.0","2.0","10.3","3.1","18.0","4.3","13.3","3.3","19.4","3.2","10.0","2.8","6.3","2.1","73956","4771","89976","6963","(X)","(X)","51.4","(X)","(X)","(X)","4970","488","0.8","0.8","4.3","4.1","5.7","2.9","4.8","2.5","8.1","3.1","17.2","4.7","14.1","3.3","24.4","4.6","11.4","4.4","9.1","3.5","91366","11794","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3074","409","12.5","5.2","9.8","4.6","22.2","5.9","4.7","2.7","10.7","5.3","15.1","4.5","13.0","4.9","7.4","3.6","3.4","2.6","1.3","1.1","37109","16547","51255","8687","(X)","(X)","(X)","(X)","39.8","(X)",
"860Z200US95841","ZCTA5 95841","8232","536","8.7","3.1","3.1","2.0","7.0","2.6","8.2","3.4","15.3","3.7","17.3","3.6","11.6","3.1","16.7","3.8","4.3","1.9","7.6","2.1","61054","5163","83313","7127","42.0","(X)","(X)","(X)","(X)","(X)","4960","520","8.8","4.3","1.0","0.9","4.6","2.5","7.4","3.4","16.3","4.5","15.0","3.9","9.0","3.4","23.3","6.1","6.7","3.8","8.0","2.8","69045","9402","94593","10677","(X)","(X)","51.5","(X)","(X)","(X)","3145","426","3.9","3.0","0.2","0.4","3.8","3.0","4.2","2.8","12.3","5.5","16.8","5.4","9.3","4.5","29.0","8.5","8.6","4.5","11.8","4.2","97697","24038","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3272","518","9.0","5.2","7.4","4.7","10.8","4.9","9.6","6.2","16.1","6.5","20.3","6.8","14.1","5.7","7.2","2.9","1.4","1.5","4.2","2.9","48930","5357","59544","6965","(X)","(X)","(X)","(X)","27.6","(X)",
